attention,meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,2021457,590995,2252500,337064,775608,634637,263744,943555
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,806771,39448,32068,10923,6613,10912,12232,9630
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
0,0,958957,67418,504767,170926,58832,73246,109068,66236
